precursor_charge	precursor_mz	identifier	scan	retention_time	cluster_idex	index in file
0	591.363	MSV000078787_specs_ms.mgf	1515	-1	591	1515
0	591.363	MSV000078787_specs_ms.mgf	1516	-1	591	1516
0	591.387	MSV000078787_specs_ms.mgf	1517	-1	591	1517
0	591.401	MSV000078787_specs_ms.mgf	1518	-1	591	1518
0	591.786	MSV000078787_specs_ms.mgf	1519	-1	591	1519
0	592.205	MSV000078787_specs_ms.mgf	1520	-1	591	1520
0	592.259	MSV000078787_specs_ms.mgf	1521	-1	591	1521
0	592.321	MSV000078787_specs_ms.mgf	1522	-1	591	1522
0	592.323	MSV000078787_specs_ms.mgf	1523	-1	591	1523
0	592.329	MSV000078787_specs_ms.mgf	1524	-1	591	1524
0	592.371	MSV000078787_specs_ms.mgf	1525	-1	593	1525
0	592.483	MSV000078787_specs_ms.mgf	1526	-1	593	1526
0	593.149	MSV000078787_specs_ms.mgf	1527	-1	593	1527
0	593.231	MSV000078787_specs_ms.mgf	1528	-1	593	1528
0	593.235	MSV000078787_specs_ms.mgf	1529	-1	593	1529
0	593.283	MSV000078787_specs_ms.mgf	1532	-1	593	1532
0	593.315	MSV000078787_specs_ms.mgf	1533	-1	593	1533
0	593.335	MSV000078787_specs_ms.mgf	1536	-1	593	1536
0	593.336	MSV000078787_specs_ms.mgf	1537	-1	593	1537
0	593.343	MSV000078787_specs_ms.mgf	1538	-1	593	1538
0	593.815	MSV000078787_specs_ms.mgf	1540	-1	593	1540
0	593.816	MSV000078787_specs_ms.mgf	1541	-1	593	1541
0	593.448	MSV000078787_specs_ms.mgf	1539	-1	596	1539
0	594.307	MSV000078787_specs_ms.mgf	1542	-1	596	1542
0	594.312	MSV000078787_specs_ms.mgf	1543	-1	596	1543
0	594.346	MSV000078787_specs_ms.mgf	1544	-1	596	1544
0	594.438	MSV000078787_specs_ms.mgf	1546	-1	596	1546
0	595.208	MSV000078787_specs_ms.mgf	1534	-1	596	1534
0	594.781	MSV000078787_specs_ms.mgf	1547	-1	596	1547
0	595.26	MSV000078787_specs_ms.mgf	1548	-1	596	1548
0	595.289	MSV000078787_specs_ms.mgf	1549	-1	596	1549
0	595.304	MSV000078787_specs_ms.mgf	1550	-1	596	1550
0	595.327	MSV000078787_specs_ms.mgf	1551	-1	598	1551
0	595.34	MSV000078787_specs_ms.mgf	1552	-1	598	1552
0	595.358	MSV000078787_specs_ms.mgf	1553	-1	598	1553
0	595.463	MSV000078787_specs_ms.mgf	1554	-1	598	1554
0	596.141	MSV000078787_specs_ms.mgf	1555	-1	598	1555
0	596.167	MSV000078787_specs_ms.mgf	1556	-1	598	1556
0	596.364	MSV000078787_specs_ms.mgf	1558	-1	601	1558
0	596.929	MSV000078787_specs_ms.mgf	1559	-1	601	1559
0	596.93	MSV000078787_specs_ms.mgf	1560	-1	601	1560
0	597.182	MSV000078787_specs_ms.mgf	1561	-1	601	1561
0	597.241	MSV000078787_specs_ms.mgf	1563	-1	601	1563
0	597.238	MSV000078787_specs_ms.mgf	1564	-1	601	1564
0	597.284	MSV000078787_specs_ms.mgf	1565	-1	601	1565
0	597.364	MSV000078787_specs_ms.mgf	1567	-1	601	1567
0	597.508	MSV000078787_specs_ms.mgf	1572	-1	601	1572
0	597.523	MSV000078787_specs_ms.mgf	1573	-1	601	1573
0	597.816	MSV000078787_specs_ms.mgf	1575	-1	601	1575
0	597.375	MSV000078787_specs_ms.mgf	1568	-1	602	1568
0	597.483	MSV000078787_specs_ms.mgf	1571	-1	602	1571
0	598.02	MSV000078787_specs_ms.mgf	1562	-1	602	1562
0	598.263	MSV000078787_specs_ms.mgf	1576	-1	602	1576
0	598.313	MSV000078787_specs_ms.mgf	1577	-1	602	1577
0	598.33	MSV000078787_specs_ms.mgf	1579	-1	602	1579
0	598.34	MSV000078787_specs_ms.mgf	1580	-1	602	1580
0	598.367	MSV000078787_specs_ms.mgf	1581	-1	602	1581
0	598.111	MSV000078787_specs_ms.mgf	1566	-1	605	1566
0	598.329	MSV000078787_specs_ms.mgf	1578	-1	605	1578
0	598.384	MSV000078787_specs_ms.mgf	1582	-1	607	1582
0	598.67	MSV000078787_specs_ms.mgf	1583	-1	607	1583
0	599.088	MSV000078787_specs_ms.mgf	1584	-1	607	1584
0	599.319	MSV000078787_specs_ms.mgf	1585	-1	607	1585
0	599.342	MSV000078787_specs_ms.mgf	1586	-1	607	1586
0	599.345	MSV000078787_specs_ms.mgf	1587	-1	607	1587
0	599.353	MSV000078787_specs_ms.mgf	1588	-1	607	1588
0	599.398	MSV000078787_specs_ms.mgf	1589	-1	608	1589
0	599.437	MSV000078787_specs_ms.mgf	1590	-1	608	1590
0	599.497	MSV000078787_specs_ms.mgf	1591	-1	608	1591
0	600.318	MSV000078787_specs_ms.mgf	1592	-1	608	1592
0	600.332	MSV000078787_specs_ms.mgf	1593	-1	608	1593
0	600.343	MSV000078787_specs_ms.mgf	1594	-1	608	1594
0	600.62	MSV000078787_specs_ms.mgf	1596	-1	608	1596
0	600.789	MSV000078787_specs_ms.mgf	1597	-1	608	1597
0	601.21	MSV000078787_specs_ms.mgf	1598	-1	608	1598
0	601.424	MSV000078787_specs_ms.mgf	1599	-1	610	1599
0	601.799	MSV000078787_specs_ms.mgf	1608	-1	610	1608
0	601.354	MSV000078787_specs_ms.mgf	1600	-1	611	1600
0	601.361	MSV000078787_specs_ms.mgf	1603	-1	611	1603
0	601.356	MSV000078787_specs_ms.mgf	1602	-1	613	1602
0	601.358	MSV000078787_specs_ms.mgf	1604	-1	613	1604
0	601.798	MSV000078787_specs_ms.mgf	1607	-1	613	1607
0	602.261	MSV000078787_specs_ms.mgf	1609	-1	613	1609
0	602.438	MSV000078787_specs_ms.mgf	1611	-1	616	1611
0	602.878	MSV000078787_specs_ms.mgf	1612	-1	616	1612
0	603.238	MSV000078787_specs_ms.mgf	1614	-1	616	1614
0	603.301	MSV000078787_specs_ms.mgf	1615	-1	616	1615
0	603.334	MSV000078787_specs_ms.mgf	1616	-1	616	1616
0	603.384	MSV000078787_specs_ms.mgf	1617	-1	616	1617
0	603.366	MSV000078787_specs_ms.mgf	1619	-1	616	1619
0	603.374	MSV000078787_specs_ms.mgf	1622	-1	616	1622
0	603.372	MSV000078787_specs_ms.mgf	1623	-1	616	1623
0	603.373	MSV000078787_specs_ms.mgf	1624	-1	616	1624
0	603.381	MSV000078787_specs_ms.mgf	1625	-1	616	1625
0	603.39	MSV000078787_specs_ms.mgf	1626	-1	616	1626
0	603.557	MSV000078787_specs_ms.mgf	1618	-1	616	1618
0	603.937	MSV000078787_specs_ms.mgf	1628	-1	622	1628
0	604.176	MSV000078787_specs_ms.mgf	1629	-1	622	1629
0	604.308	MSV000078787_specs_ms.mgf	1630	-1	622	1630
0	604.365	MSV000078787_specs_ms.mgf	1631	-1	622	1631
0	604.366	MSV000078787_specs_ms.mgf	1632	-1	622	1632
0	604.711	MSV000078787_specs_ms.mgf	1633	-1	622	1633
0	604.806	MSV000078787_specs_ms.mgf	1634	-1	622	1634
0	604.999	MSV000078787_specs_ms.mgf	1635	-1	623	1635
0	605.116	MSV000078787_specs_ms.mgf	1636	-1	623	1636
0	605.312	MSV000078787_specs_ms.mgf	1641	-1	623	1641
0	605.396	MSV000078787_specs_ms.mgf	1643	-1	623	1643
0	605.405	MSV000078787_specs_ms.mgf	1645	-1	623	1645
0	605.226	MSV000078787_specs_ms.mgf	1637	-1	624	1637
0	605.225	MSV000078787_specs_ms.mgf	1638	-1	624	1638
0	605.232	MSV000078787_specs_ms.mgf	1639	-1	625	1639
0	605.248	MSV000078787_specs_ms.mgf	1640	-1	625	1640
0	606.179	MSV000078787_specs_ms.mgf	1647	-1	628	1647
0	606.293	MSV000078787_specs_ms.mgf	1648	-1	628	1648
0	606.316	MSV000078787_specs_ms.mgf	1649	-1	628	1649
0	606.818	MSV000078787_specs_ms.mgf	1650	-1	628	1650
0	607.164	MSV000078787_specs_ms.mgf	1651	-1	628	1651
0	607.166	MSV000078787_specs_ms.mgf	1652	-1	628	1652
0	607.473	MSV000078787_specs_ms.mgf	1646	-1	629	1646
0	607.329	MSV000078787_specs_ms.mgf	1655	-1	629	1655
0	607.345	MSV000078787_specs_ms.mgf	1657	-1	629	1657
0	607.359	MSV000078787_specs_ms.mgf	1658	-1	629	1658
0	607.409	MSV000078787_specs_ms.mgf	1660	-1	629	1660
0	607.478	MSV000078787_specs_ms.mgf	1661	-1	629	1661
0	608.312	MSV000078787_specs_ms.mgf	1663	-1	629	1663
0	608.363	MSV000078787_specs_ms.mgf	1665	-1	629	1665
0	609.289	MSV000078787_specs_ms.mgf	1666	-1	629	1666
0	609.326	MSV000078787_specs_ms.mgf	1667	-1	636	1667
0	609.346	MSV000078787_specs_ms.mgf	1668	-1	636	1668
0	609.346	MSV000078787_specs_ms.mgf	1670	-1	636	1670
0	609.355	MSV000078787_specs_ms.mgf	1671	-1	636	1671
0	609.361	MSV000078787_specs_ms.mgf	1672	-1	636	1672
0	609.364	MSV000078787_specs_ms.mgf	1673	-1	636	1673
0	609.367	MSV000078787_specs_ms.mgf	1674	-1	636	1674
0	609.375	MSV000078787_specs_ms.mgf	1675	-1	636	1675
0	610.303	MSV000078787_specs_ms.mgf	1677	-1	636	1677
0	610.736	MSV000078787_specs_ms.mgf	1679	-1	636	1679
0	610.741	MSV000078787_specs_ms.mgf	1680	-1	636	1680
0	611.177	MSV000078787_specs_ms.mgf	1681	-1	636	1681
0	611.289	MSV000078787_specs_ms.mgf	1682	-1	636	1682
0	611.54	MSV000078787_specs_ms.mgf	1689	-1	636	1689
0	611.537	MSV000078787_specs_ms.mgf	1690	-1	636	1690
0	611.563	MSV000078787_specs_ms.mgf	1691	-1	636	1691
0	610.361	MSV000078787_specs_ms.mgf	1678	-1	638	1678
0	611.334	MSV000078787_specs_ms.mgf	1683	-1	638	1683
0	611.34	MSV000078787_specs_ms.mgf	1684	-1	638	1684
0	611.345	MSV000078787_specs_ms.mgf	1685	-1	638	1685
0	612.286	MSV000078787_specs_ms.mgf	1692	-1	638	1692
0	611.469	MSV000078787_specs_ms.mgf	1687	-1	640	1687
0	612.424	MSV000078787_specs_ms.mgf	1693	-1	640	1693
0	613.32	MSV000078787_specs_ms.mgf	1694	-1	640	1694
0	613.331	MSV000078787_specs_ms.mgf	1695	-1	640	1695
0	613.347	MSV000078787_specs_ms.mgf	1696	-1	640	1696
0	613.679	MSV000078787_specs_ms.mgf	1698	-1	640	1698
0	614.284	MSV000078787_specs_ms.mgf	1700	-1	640	1700
0	614.31	MSV000078787_specs_ms.mgf	1701	-1	640	1701
0	614.348	MSV000078787_specs_ms.mgf	1702	-1	645	1702
0	614.437	MSV000078787_specs_ms.mgf	1703	-1	645	1703
0	614.44	MSV000078787_specs_ms.mgf	1704	-1	645	1704
0	615.371	MSV000078787_specs_ms.mgf	1706	-1	647	1706
0	615.372	MSV000078787_specs_ms.mgf	1707	-1	647	1707
0	616.177	MSV000078787_specs_ms.mgf	1709	-1	647	1709
0	616.363	MSV000078787_specs_ms.mgf	1710	-1	647	1710
0	616.796	MSV000078787_specs_ms.mgf	1713	-1	647	1713
0	617.36	MSV000078787_specs_ms.mgf	1716	-1	653	1716
0	617.361	MSV000078787_specs_ms.mgf	1717	-1	653	1717
0	617.423	MSV000078787_specs_ms.mgf	1719	-1	653	1719
0	617.447	MSV000078787_specs_ms.mgf	1720	-1	653	1720
0	619.018	MSV000078787_specs_ms.mgf	1722	-1	656	1722
0	619.184	MSV000078787_specs_ms.mgf	1723	-1	656	1723
0	619.232	MSV000078787_specs_ms.mgf	1724	-1	656	1724
0	619.288	MSV000078787_specs_ms.mgf	1725	-1	656	1725
0	619.332	MSV000078787_specs_ms.mgf	1726	-1	656	1726
0	619.359	MSV000078787_specs_ms.mgf	1728	-1	656	1728
0	619.438	MSV000078787_specs_ms.mgf	1729	-1	656	1729
0	620.165	MSV000078787_specs_ms.mgf	1730	-1	658	1730
0	620.257	MSV000078787_specs_ms.mgf	1731	-1	658	1731
0	620.287	MSV000078787_specs_ms.mgf	1732	-1	659	1732
0	620.328	MSV000078787_specs_ms.mgf	1734	-1	659	1734
0	620.333	MSV000078787_specs_ms.mgf	1735	-1	659	1735
0	620.356	MSV000078787_specs_ms.mgf	1736	-1	659	1736
0	620.362	MSV000078787_specs_ms.mgf	1737	-1	659	1737
0	620.363	MSV000078787_specs_ms.mgf	1738	-1	659	1738
0	620.399	MSV000078787_specs_ms.mgf	1739	-1	659	1739
0	620.79	MSV000078787_specs_ms.mgf	1740	-1	659	1740
0	621.32	MSV000078787_specs_ms.mgf	1743	-1	662	1743
0	621.347	MSV000078787_specs_ms.mgf	1744	-1	662	1744
0	621.371	MSV000078787_specs_ms.mgf	1747	-1	662	1747
0	621.382	MSV000078787_specs_ms.mgf	1748	-1	662	1748
0	621.424	MSV000078787_specs_ms.mgf	1749	-1	662	1749
0	621.477	MSV000078787_specs_ms.mgf	1750	-1	662	1750
0	622.328	MSV000078787_specs_ms.mgf	1751	-1	665	1751
0	623.277	MSV000078787_specs_ms.mgf	1754	-1	665	1754
0	623.343	MSV000078787_specs_ms.mgf	1757	-1	671	1757
0	623.354	MSV000078787_specs_ms.mgf	1758	-1	671	1758
0	623.362	MSV000078787_specs_ms.mgf	1759	-1	671	1759
0	623.376	MSV000078787_specs_ms.mgf	1761	-1	671	1761
0	624.286	MSV000078787_specs_ms.mgf	1762	-1	671	1762
0	624.326	MSV000078787_specs_ms.mgf	1763	-1	671	1763
0	624.334	MSV000078787_specs_ms.mgf	1764	-1	671	1764
0	624.857	MSV000078787_specs_ms.mgf	1767	-1	671	1767
0	625.005	MSV000078787_specs_ms.mgf	1768	-1	671	1768
0	625.22	MSV000078787_specs_ms.mgf	1769	-1	671	1769
0	624.373	MSV000078787_specs_ms.mgf	1766	-1	674	1766
0	625.312	MSV000078787_specs_ms.mgf	1770	-1	674	1770
0	625.351	MSV000078787_specs_ms.mgf	1774	-1	674	1774
0	625.356	MSV000078787_specs_ms.mgf	1775	-1	674	1775
0	625.358	MSV000078787_specs_ms.mgf	1776	-1	674	1776
0	625.359	MSV000078787_specs_ms.mgf	1777	-1	674	1777
0	625.382	MSV000078787_specs_ms.mgf	1778	-1	677	1778
0	625.407	MSV000078787_specs_ms.mgf	1779	-1	677	1779
0	625.407	MSV000078787_specs_ms.mgf	1780	-1	677	1780
0	625.437	MSV000078787_specs_ms.mgf	1781	-1	677	1781
0	625.561	MSV000078787_specs_ms.mgf	1782	-1	677	1782
0	625.552	MSV000078787_specs_ms.mgf	1783	-1	677	1783
0	625.564	MSV000078787_specs_ms.mgf	1784	-1	677	1784
0	625.658	MSV000078787_specs_ms.mgf	1786	-1	677	1786
0	626.346	MSV000078787_specs_ms.mgf	1787	-1	677	1787
0	626.382	MSV000078787_specs_ms.mgf	1788	-1	677	1788
0	626.933	MSV000078787_specs_ms.mgf	1785	-1	679	1785
0	627.177	MSV000078787_specs_ms.mgf	1789	-1	679	1789
0	627.339	MSV000078787_specs_ms.mgf	1790	-1	679	1790
0	627.383	MSV000078787_specs_ms.mgf	1792	-1	679	1792
0	627.453	MSV000078787_specs_ms.mgf	1795	-1	679	1795
0	627.722	MSV000078787_specs_ms.mgf	1791	-1	679	1791
0	628.324	MSV000078787_specs_ms.mgf	1796	-1	682	1796
0	628.338	MSV000078787_specs_ms.mgf	1801	-1	682	1801
0	628.333	MSV000078787_specs_ms.mgf	1802	-1	682	1802
0	629.191	MSV000078787_specs_ms.mgf	1806	-1	682	1806
0	630.165	MSV000078787_specs_ms.mgf	1816	-1	682	1816
0	630.695	MSV000078787_specs_ms.mgf	1824	-1	682	1824
0	631.519	MSV000078787_specs_ms.mgf	1839	-1	682	1839
0	628.324	MSV000078787_specs_ms.mgf	1798	-1	684	1798
0	628.304	MSV000078787_specs_ms.mgf	1799	-1	684	1799
0	629.364	MSV000078787_specs_ms.mgf	1807	-1	689	1807
0	629.366	MSV000078787_specs_ms.mgf	1808	-1	689	1808
0	629.389	MSV000078787_specs_ms.mgf	1812	-1	689	1812
0	629.39	MSV000078787_specs_ms.mgf	1813	-1	689	1813
0	629.412	MSV000078787_specs_ms.mgf	1814	-1	689	1814
0	629.415	MSV000078787_specs_ms.mgf	1815	-1	689	1815
0	630.295	MSV000078787_specs_ms.mgf	1817	-1	689	1817
0	630.334	MSV000078787_specs_ms.mgf	1818	-1	689	1818
0	630.34	MSV000078787_specs_ms.mgf	1819	-1	689	1819
0	630.344	MSV000078787_specs_ms.mgf	1820	-1	689	1820
0	630.364	MSV000078787_specs_ms.mgf	1821	-1	689	1821
0	629.391	MSV000078787_specs_ms.mgf	1810	-1	691	1810
0	629.389	MSV000078787_specs_ms.mgf	1811	-1	691	1811
0	630.379	MSV000078787_specs_ms.mgf	1822	-1	692	1822
0	630.435	MSV000078787_specs_ms.mgf	1823	-1	692	1823
0	631.349	MSV000078787_specs_ms.mgf	1828	-1	692	1828
0	631.355	MSV000078787_specs_ms.mgf	1829	-1	692	1829
0	631.37	MSV000078787_specs_ms.mgf	1831	-1	692	1831
0	631.376	MSV000078787_specs_ms.mgf	1832	-1	692	1832
0	631.776	MSV000078787_specs_ms.mgf	1840	-1	692	1840
0	632.275	MSV000078787_specs_ms.mgf	1841	-1	692	1841
0	632.293	MSV000078787_specs_ms.mgf	1842	-1	692	1842
0	631.404	MSV000078787_specs_ms.mgf	1834	-1	697	1834
0	631.442	MSV000078787_specs_ms.mgf	1835	-1	697	1835
0	631.46	MSV000078787_specs_ms.mgf	1836	-1	697	1836
0	631.489	MSV000078787_specs_ms.mgf	1838	-1	697	1838
0	632.379	MSV000078787_specs_ms.mgf	1845	-1	697	1845
0	632.382	MSV000078787_specs_ms.mgf	1846	-1	697	1846
0	632.916	MSV000078787_specs_ms.mgf	1849	-1	697	1849
0	633.213	MSV000078787_specs_ms.mgf	1850	-1	697	1850
0	633.311	MSV000078787_specs_ms.mgf	1851	-1	697	1851
0	633.711	MSV000078787_specs_ms.mgf	1853	-1	697	1853
0	634.161	MSV000078787_specs_ms.mgf	1854	-1	704	1854
0	634.28	MSV000078787_specs_ms.mgf	1856	-1	704	1856
0	634.333	MSV000078787_specs_ms.mgf	1857	-1	704	1857
0	634.379	MSV000078787_specs_ms.mgf	1858	-1	704	1858
0	634.869	MSV000078787_specs_ms.mgf	1861	-1	704	1861
0	634.876	MSV000078787_specs_ms.mgf	1862	-1	704	1862
0	634.874	MSV000078787_specs_ms.mgf	1863	-1	704	1863
0	634.877	MSV000078787_specs_ms.mgf	1864	-1	704	1864
0	635.224	MSV000078787_specs_ms.mgf	1865	-1	708	1865
0	635.23	MSV000078787_specs_ms.mgf	1866	-1	708	1866
0	635.233	MSV000078787_specs_ms.mgf	1867	-1	708	1867
0	635.241	MSV000078787_specs_ms.mgf	1868	-1	708	1868
0	635.251	MSV000078787_specs_ms.mgf	1869	-1	708	1869
0	635.278	MSV000078787_specs_ms.mgf	1870	-1	708	1870
0	635.302	MSV000078787_specs_ms.mgf	1872	-1	708	1872
0	635.362	MSV000078787_specs_ms.mgf	1874	-1	708	1874
0	635.366	MSV000078787_specs_ms.mgf	1875	-1	708	1875
0	635.437	MSV000078787_specs_ms.mgf	1878	-1	708	1878
0	636.181	MSV000078787_specs_ms.mgf	1855	-1	708	1855
0	636.23	MSV000078787_specs_ms.mgf	1879	-1	713	1879
0	636.26	MSV000078787_specs_ms.mgf	1880	-1	713	1880
0	636.26	MSV000078787_specs_ms.mgf	1881	-1	713	1881
0	636.256	MSV000078787_specs_ms.mgf	1882	-1	713	1882
0	636.346	MSV000078787_specs_ms.mgf	1884	-1	713	1884
0	636.356	MSV000078787_specs_ms.mgf	1885	-1	713	1885
0	636.357	MSV000078787_specs_ms.mgf	1886	-1	713	1886
0	636.365	MSV000078787_specs_ms.mgf	1887	-1	713	1887
0	636.393	MSV000078787_specs_ms.mgf	1889	-1	713	1889
0	636.785	MSV000078787_specs_ms.mgf	1891	-1	713	1891
0	637.513	MSV000078787_specs_ms.mgf	1904	-1	713	1904
0	637.247	MSV000078787_specs_ms.mgf	1892	-1	717	1892
0	637.295	MSV000078787_specs_ms.mgf	1893	-1	717	1893
0	637.347	MSV000078787_specs_ms.mgf	1895	-1	717	1895
0	637.352	MSV000078787_specs_ms.mgf	1896	-1	717	1896
0	637.351	MSV000078787_specs_ms.mgf	1897	-1	717	1897
0	637.363	MSV000078787_specs_ms.mgf	1898	-1	717	1898
0	637.369	MSV000078787_specs_ms.mgf	1899	-1	717	1899
0	637.373	MSV000078787_specs_ms.mgf	1900	-1	717	1900
0	637.378	MSV000078787_specs_ms.mgf	1901	-1	717	1901
0	637.383	MSV000078787_specs_ms.mgf	1902	-1	717	1902
0	637.396	MSV000078787_specs_ms.mgf	1903	-1	717	1903
0	638.376	MSV000078787_specs_ms.mgf	1905	-1	719	1905
0	638.346	MSV000078787_specs_ms.mgf	1907	-1	719	1907
0	638.373	MSV000078787_specs_ms.mgf	1908	-1	719	1908
0	638.822	MSV000078787_specs_ms.mgf	1906	-1	719	1906
0	638.806	MSV000078787_specs_ms.mgf	1909	-1	719	1909
0	638.824	MSV000078787_specs_ms.mgf	1910	-1	719	1910
0	638.826	MSV000078787_specs_ms.mgf	1911	-1	719	1911
0	639.275	MSV000078787_specs_ms.mgf	1912	-1	719	1912
0	639.275	MSV000078787_specs_ms.mgf	1913	-1	719	1913
0	639.29	MSV000078787_specs_ms.mgf	1916	-1	719	1916
0	639.367	MSV000078787_specs_ms.mgf	1917	-1	719	1917
0	639.369	MSV000078787_specs_ms.mgf	1918	-1	719	1918
0	639.389	MSV000078787_specs_ms.mgf	1919	-1	722	1919
0	639.391	MSV000078787_specs_ms.mgf	1920	-1	722	1920
0	639.396	MSV000078787_specs_ms.mgf	1921	-1	722	1921
0	639.768	MSV000078787_specs_ms.mgf	1923	-1	722	1923
0	639.778	MSV000078787_specs_ms.mgf	1924	-1	722	1924
0	639.787	MSV000078787_specs_ms.mgf	1925	-1	722	1925
0	640.284	MSV000078787_specs_ms.mgf	1927	-1	722	1927
0	640.303	MSV000078787_specs_ms.mgf	1928	-1	722	1928
0	640.303	MSV000078787_specs_ms.mgf	1929	-1	722	1929
0	640.322	MSV000078787_specs_ms.mgf	1930	-1	722	1930
0	641.342	MSV000078787_specs_ms.mgf	1933	-1	727	1933
0	641.349	MSV000078787_specs_ms.mgf	1934	-1	727	1934
0	641.435	MSV000078787_specs_ms.mgf	1936	-1	727	1936
0	641.451	MSV000078787_specs_ms.mgf	1937	-1	727	1937
0	642.144	MSV000078787_specs_ms.mgf	1938	-1	727	1938
0	642.158	MSV000078787_specs_ms.mgf	1939	-1	727	1939
0	642.322	MSV000078787_specs_ms.mgf	1940	-1	727	1940
0	642.339	MSV000078787_specs_ms.mgf	1943	-1	727	1943
0	642.704	MSV000078787_specs_ms.mgf	1947	-1	727	1947
0	642.361	MSV000078787_specs_ms.mgf	1941	-1	729	1941
0	642.348	MSV000078787_specs_ms.mgf	1944	-1	729	1944
0	642.389	MSV000078787_specs_ms.mgf	1945	-1	731	1945
0	643.292	MSV000078787_specs_ms.mgf	1948	-1	731	1948
0	643.27	MSV000078787_specs_ms.mgf	1949	-1	731	1949
0	643.309	MSV000078787_specs_ms.mgf	1951	-1	731	1951
0	643.311	MSV000078787_specs_ms.mgf	1952	-1	731	1952
0	643.345	MSV000078787_specs_ms.mgf	1953	-1	731	1953
0	643.348	MSV000078787_specs_ms.mgf	1954	-1	731	1954
0	643.406	MSV000078787_specs_ms.mgf	1955	-1	733	1955
0	643.405	MSV000078787_specs_ms.mgf	1956	-1	733	1956
0	643.46	MSV000078787_specs_ms.mgf	1957	-1	734	1957
0	643.939	MSV000078787_specs_ms.mgf	1958	-1	734	1958
0	644.31	MSV000078787_specs_ms.mgf	1960	-1	734	1960
0	644.358	MSV000078787_specs_ms.mgf	1961	-1	734	1961
0	644.382	MSV000078787_specs_ms.mgf	1963	-1	734	1963
0	644.781	MSV000078787_specs_ms.mgf	1965	-1	734	1965
0	645.066	MSV000078787_specs_ms.mgf	1966	-1	738	1966
0	645.164	MSV000078787_specs_ms.mgf	1967	-1	738	1967
0	645.296	MSV000078787_specs_ms.mgf	1968	-1	738	1968
0	645.303	MSV000078787_specs_ms.mgf	1969	-1	738	1969
0	645.385	MSV000078787_specs_ms.mgf	1970	-1	738	1970
0	645.329	MSV000078787_specs_ms.mgf	1972	-1	738	1972
0	645.332	MSV000078787_specs_ms.mgf	1973	-1	738	1973
0	645.357	MSV000078787_specs_ms.mgf	1974	-1	738	1974
0	645.358	MSV000078787_specs_ms.mgf	1975	-1	738	1975
0	645.392	MSV000078787_specs_ms.mgf	1976	-1	738	1976
0	645.402	MSV000078787_specs_ms.mgf	1977	-1	738	1977
0	645.412	MSV000078787_specs_ms.mgf	1978	-1	738	1978
0	645.418	MSV000078787_specs_ms.mgf	1979	-1	738	1979
0	645.418	MSV000078787_specs_ms.mgf	1980	-1	738	1980
0	645.453	MSV000078787_specs_ms.mgf	1981	-1	738	1981
0	646.323	MSV000078787_specs_ms.mgf	1984	-1	742	1984
0	646.367	MSV000078787_specs_ms.mgf	1985	-1	742	1985
0	646.399	MSV000078787_specs_ms.mgf	1986	-1	742	1986
0	647.302	MSV000078787_specs_ms.mgf	1988	-1	742	1988
0	647.731	MSV000078787_specs_ms.mgf	1991	-1	742	1991
0	647.763	MSV000078787_specs_ms.mgf	1992	-1	742	1992
0	647.875	MSV000078787_specs_ms.mgf	1994	-1	742	1994
0	647.961	MSV000078787_specs_ms.mgf	1995	-1	742	1995
0	647.963	MSV000078787_specs_ms.mgf	1996	-1	742	1996
0	647.339	MSV000078787_specs_ms.mgf	1989	-1	745	1989
0	647.352	MSV000078787_specs_ms.mgf	1990	-1	745	1990
0	648.395	MSV000078787_specs_ms.mgf	1997	-1	747	1997
0	648.485	MSV000078787_specs_ms.mgf	1998	-1	747	1998
0	648.486	MSV000078787_specs_ms.mgf	1999	-1	747	1999
0	648.487	MSV000078787_specs_ms.mgf	2000	-1	747	2000
0	648.487	MSV000078787_specs_ms.mgf	2001	-1	747	2001
0	648.871	MSV000078787_specs_ms.mgf	2002	-1	747	2002
0	649.168	MSV000078787_specs_ms.mgf	2003	-1	747	2003
0	649.323	MSV000078787_specs_ms.mgf	2004	-1	747	2004
0	649.321	MSV000078787_specs_ms.mgf	2005	-1	747	2005
0	649.323	MSV000078787_specs_ms.mgf	2006	-1	747	2006
0	649.358	MSV000078787_specs_ms.mgf	2007	-1	747	2007
0	649.365	MSV000078787_specs_ms.mgf	2008	-1	747	2008
0	649.366	MSV000078787_specs_ms.mgf	2009	-1	747	2009
0	649.393	MSV000078787_specs_ms.mgf	2010	-1	747	2010
0	649.799	MSV000078787_specs_ms.mgf	2013	-1	747	2013
0	649.813	MSV000078787_specs_ms.mgf	2014	-1	747	2014
0	649.396	MSV000078787_specs_ms.mgf	2011	-1	748	2011
0	649.929	MSV000078787_specs_ms.mgf	2012	-1	748	2012
0	650.295	MSV000078787_specs_ms.mgf	2015	-1	748	2015
0	650.308	MSV000078787_specs_ms.mgf	2016	-1	748	2016
0	650.319	MSV000078787_specs_ms.mgf	2018	-1	748	2018
0	650.359	MSV000078787_specs_ms.mgf	2019	-1	748	2019
0	650.41	MSV000078787_specs_ms.mgf	2020	-1	750	2020
0	650.412	MSV000078787_specs_ms.mgf	2021	-1	750	2021
0	650.423	MSV000078787_specs_ms.mgf	2022	-1	750	2022
0	650.424	MSV000078787_specs_ms.mgf	2023	-1	750	2023
0	650.441	MSV000078787_specs_ms.mgf	2024	-1	750	2024
0	651.227	MSV000078787_specs_ms.mgf	2025	-1	750	2025
0	651.375	MSV000078787_specs_ms.mgf	2027	-1	750	2027
